record_id,too_short_abstract,empty_title,empty_abstract,empty_body,encoding_issue,duplicate_title_abstract,quality_decision
pmc_001218,False,False,False,False,False,False,keep
pmc_001219,False,False,False,False,False,False,keep
pmc_001220,False,False,False,False,False,False,keep
pmc_001221,False,False,False,False,False,False,keep
pmc_001222,False,False,False,False,False,False,keep
pmc_001223,False,False,False,False,False,False,keep
pmc_001224,False,False,False,False,False,False,keep
pmc_001225,False,False,False,False,False,False,keep
pmc_001226,False,False,False,False,False,False,keep
pmc_001227,False,False,False,False,False,False,keep
pmc_001228,False,False,False,False,False,False,keep
pmc_001229,False,False,False,False,False,False,keep
pmc_001230,False,False,False,False,False,False,keep
pmc_001231,False,False,False,False,False,False,keep
pmc_001232,False,False,False,False,False,False,keep
pmc_001233,False,False,False,False,False,False,keep
pmc_001234,False,False,False,False,False,False,keep
pmc_001235,False,False,False,False,False,False,keep
pmc_001236,False,False,False,False,False,False,keep
pmc_001237,False,False,False,False,False,False,keep
pmc_001238,False,False,False,False,False,False,keep
pmc_001239,False,False,False,False,False,False,keep
pmc_001240,False,False,False,False,False,False,keep
pmc_001241,False,False,False,False,False,False,keep
pmc_001242,False,False,False,False,False,False,keep
pmc_001243,False,False,False,False,False,False,keep
pmc_001244,False,False,False,False,False,False,keep
pmc_001245,False,False,False,False,False,False,keep
pmc_001246,True,False,True,False,False,False,keep_with_warning
pmc_001247,False,False,False,False,False,False,keep
pmc_001248,False,False,False,False,False,False,keep
pmc_001249,False,False,False,False,False,False,keep
pmc_001250,False,False,False,False,False,False,keep
pmc_001251,False,False,False,False,False,False,keep
pmc_001252,False,False,False,False,False,False,keep
pmc_001253,False,False,False,False,False,False,keep
pmc_001254,False,False,False,False,False,False,keep
pmc_001255,False,False,False,False,False,False,keep
pmc_001256,False,False,False,False,False,False,keep
pmc_001257,False,False,False,False,False,False,keep
pmc_001258,False,False,False,False,False,False,keep
pmc_001259,False,False,False,False,False,False,keep
pmc_001260,False,False,False,False,False,False,keep
pmc_001261,False,False,False,False,False,False,keep
pmc_001262,False,False,False,False,False,False,keep
pmc_001263,False,False,False,False,False,False,keep
pmc_001264,True,False,True,False,False,False,keep_with_warning
pmc_001265,False,False,False,False,False,False,keep
pmc_001266,False,False,False,False,False,False,keep
pmc_001267,False,False,False,False,False,False,keep
pmc_001268,False,False,False,False,False,False,keep
pmc_001269,False,False,False,False,False,False,keep
pmc_001270,False,False,False,False,False,False,keep
pmc_001271,False,False,False,False,False,False,keep
pmc_001272,False,False,False,False,False,False,keep
pmc_001273,False,False,False,False,False,False,keep
pmc_001274,False,False,False,False,False,False,keep
pmc_001275,False,False,False,False,False,False,keep
pmc_001276,False,False,False,False,False,False,keep
pmc_001277,False,False,False,False,False,False,keep
pmc_001278,False,False,False,False,False,False,keep
pmc_001279,False,False,False,False,False,False,keep
pmc_001280,False,False,False,False,False,False,keep
pmc_001281,False,False,False,False,False,False,keep
pmc_001282,False,False,False,False,False,False,keep
pmc_001283,False,False,False,False,False,False,keep
pmc_001284,False,False,False,False,False,False,keep
pmc_001285,False,False,False,False,False,False,keep
pmc_001286,False,False,False,False,False,False,keep
pmc_001287,False,False,False,False,False,False,keep
pmc_001288,False,False,False,False,False,False,keep
pmc_001289,False,False,False,False,False,False,keep
pmc_001290,True,False,False,False,False,False,keep_with_warning
pmc_001291,False,False,False,False,False,False,keep
pmc_001292,True,False,False,False,False,False,keep_with_warning
pmc_001293,False,False,False,False,False,False,keep
pmc_001294,False,False,False,False,False,False,keep
pmc_001295,False,False,False,False,False,False,keep
pmc_001296,False,False,False,False,False,False,keep
pmc_001297,False,False,False,False,False,False,keep
pmc_001298,False,False,False,False,False,False,keep
pmc_001299,False,False,False,False,False,False,keep
pmc_001300,False,False,False,False,False,False,keep
pmc_001301,False,False,False,False,False,False,keep
pmc_001302,False,False,False,False,False,False,keep
pmc_001303,True,False,True,False,False,False,keep_with_warning
pmc_001304,False,False,False,False,False,False,keep
pmc_001305,False,False,False,False,False,False,keep
pmc_001306,False,False,False,False,False,False,keep
pmc_001307,False,False,False,False,False,False,keep
pmc_001308,False,False,False,False,False,False,keep
pmc_001309,False,False,False,False,False,False,keep
pmc_001310,False,False,False,False,False,False,keep
pmc_001311,False,False,False,False,False,False,keep
pmc_001312,False,False,False,False,False,False,keep
pmc_001313,False,False,False,False,False,False,keep
pmc_001314,False,False,False,False,False,False,keep
pmc_001315,False,False,False,False,False,False,keep
pmc_001316,False,False,False,False,False,False,keep
pmc_001317,False,False,False,False,False,False,keep
pmc_001318,False,False,False,False,False,False,keep
pmc_001319,False,False,False,False,False,False,keep
pmc_001320,False,False,False,False,False,False,keep
pmc_001321,False,False,False,False,False,False,keep
pmc_001322,False,False,False,False,False,False,keep
pmc_001323,False,False,False,False,False,False,keep
pmc_001324,False,False,False,False,False,False,keep
pmc_001325,False,False,False,False,False,False,keep
pmc_001326,False,False,False,False,False,False,keep
pmc_001327,False,False,False,False,False,False,keep
pmc_001328,False,False,False,False,False,False,keep
pmc_001329,False,False,False,False,False,False,keep
pmc_001330,False,False,False,False,False,False,keep
pmc_001331,False,False,False,False,False,False,keep
pmc_001332,False,False,False,False,False,False,keep
pmc_001333,False,False,False,False,False,False,keep
pmc_001334,False,False,False,False,False,False,keep
pmc_001335,False,False,False,False,False,False,keep
pmc_001336,False,False,False,False,False,False,keep
pmc_001337,False,False,False,False,False,False,keep
pmc_001338,False,False,False,False,False,False,keep
pmc_001339,False,False,False,False,False,False,keep
pmc_001340,False,False,False,False,False,False,keep
pmc_001341,False,False,False,False,False,False,keep
pmc_001342,False,False,False,False,False,False,keep
pmc_001343,False,False,False,False,False,False,keep
pmc_001344,False,False,False,False,False,False,keep
pmc_001345,False,False,False,False,False,False,keep
pmc_001346,False,False,False,False,False,False,keep
pmc_001347,False,False,False,False,False,False,keep
pmc_001348,False,False,False,False,False,False,keep
pmc_001349,False,False,False,False,False,False,keep
pmc_001350,False,False,False,False,False,False,keep
pmc_001351,False,False,False,False,False,False,keep
pmc_001352,False,False,False,False,False,False,keep
pmc_001353,False,False,False,False,False,False,keep
pmc_001354,False,False,False,False,False,False,keep
pmc_001355,False,False,False,False,False,False,keep
pmc_001356,False,False,False,False,False,False,keep
pmc_001357,False,False,False,False,False,False,keep
pmc_001358,False,False,False,False,False,False,keep
pmc_001359,False,False,False,False,False,False,keep
pmc_001360,False,False,False,False,False,False,keep
pmc_001361,False,False,False,False,False,False,keep
pmc_001362,False,False,False,False,False,False,keep
pmc_001363,False,False,False,False,False,False,keep
pmc_001364,False,False,False,False,False,False,keep
pmc_001365,False,False,False,False,False,False,keep
pmc_001366,False,False,False,False,False,False,keep
pmc_001367,False,False,False,False,False,False,keep
pmc_001368,False,False,False,False,False,False,keep
pmc_001369,False,False,False,False,False,False,keep
pmc_001370,True,False,True,False,False,False,keep_with_warning
pmc_001371,True,False,True,False,False,False,keep_with_warning
pmc_001372,True,False,True,False,False,False,keep_with_warning
pmc_001373,True,False,True,False,False,False,keep_with_warning
pmc_001374,True,False,True,False,False,False,keep_with_warning
pmc_001375,True,False,True,False,False,False,keep_with_warning
pmc_001376,False,False,False,False,False,False,keep
pmc_001377,False,False,False,False,False,False,keep
pmc_001378,False,False,False,False,False,False,keep
pmc_001379,True,False,False,False,False,False,keep_with_warning
pmc_001380,False,False,False,False,False,False,keep
pmc_001381,False,False,False,False,False,False,keep
pmc_001382,False,False,False,False,False,False,keep
pmc_001383,False,False,False,False,False,False,keep
pmc_001384,False,False,False,False,False,False,keep
pmc_001385,True,False,False,False,False,False,keep_with_warning
pmc_001386,True,False,False,False,False,False,keep_with_warning
pmc_001387,False,False,False,False,False,False,keep
pmc_001388,True,False,False,False,False,False,keep_with_warning
pmc_001389,True,False,True,False,False,False,keep_with_warning
pmc_001390,True,False,True,False,False,False,keep_with_warning
pmc_001391,False,False,False,False,False,False,keep
pmc_001392,False,False,False,False,False,False,keep
pmc_001393,False,False,False,False,False,False,keep
pmc_001394,False,False,False,False,False,False,keep
pmc_001395,False,False,False,False,False,False,keep
pmc_001396,False,False,False,False,False,False,keep
pmc_001397,False,False,False,False,False,False,keep
pmc_001398,False,False,False,False,False,False,keep
pmc_001399,False,False,False,False,False,False,keep
pmc_001400,False,False,False,False,False,False,keep
pmc_001401,False,False,False,False,False,False,keep
pmc_001402,False,False,False,False,False,False,keep
pmc_001403,False,False,False,False,False,False,keep
pmc_001404,False,False,False,False,False,False,keep
pmc_001405,False,False,False,False,False,False,keep
pmc_001406,False,False,False,False,False,False,keep
pmc_001407,False,False,False,False,False,False,keep
pmc_001408,False,False,False,False,False,False,keep
pmc_001409,False,False,False,False,False,False,keep
pmc_001410,False,False,False,False,False,False,keep
pmc_001411,False,False,False,False,False,False,keep
pmc_001412,False,False,False,False,False,False,keep
pmc_001413,False,False,False,False,False,False,keep
pmc_001414,False,False,False,False,False,False,keep
pmc_001415,True,False,True,False,False,False,keep_with_warning
pmc_001416,False,False,False,False,False,False,keep
pmc_001417,False,False,False,False,False,False,keep
pmc_001418,False,False,False,False,False,False,keep
pmc_001419,False,False,False,False,False,False,keep
pmc_001420,False,False,False,False,False,False,keep
pmc_001421,False,False,False,False,False,False,keep
pmc_001422,False,False,False,False,False,False,keep
pmc_001423,False,False,False,False,False,False,keep
pmc_001424,False,False,False,False,False,False,keep
pmc_001425,False,False,False,False,False,False,keep
pmc_001426,False,False,False,False,False,False,keep
pmc_001427,False,False,False,False,False,False,keep
pmc_001428,False,False,False,False,False,False,keep
pmc_001429,False,False,False,False,False,False,keep
pmc_001430,False,False,False,False,False,False,keep
pmc_001431,False,False,False,False,False,False,keep
pmc_001432,False,False,False,False,False,False,keep
pmc_001433,False,False,False,False,False,False,keep
pmc_001434,False,False,False,False,False,False,keep
pmc_001435,False,False,False,False,False,False,keep
pmc_001436,False,False,False,False,False,False,keep
pmc_001437,True,False,True,False,False,False,keep_with_warning
pmc_001438,True,False,True,False,False,False,keep_with_warning
pmc_001439,True,False,True,False,False,False,keep_with_warning
pmc_001440,True,False,True,False,False,False,keep_with_warning
pmc_001441,True,False,True,False,False,False,keep_with_warning
pmc_001442,True,False,True,False,False,False,keep_with_warning
pmc_001443,True,False,True,False,False,False,keep_with_warning
pmc_001444,False,False,False,False,False,False,keep
pmc_001445,False,False,False,False,False,False,keep
pmc_001446,False,False,False,False,False,False,keep
pmc_001447,False,False,False,False,False,False,keep
pmc_001448,False,False,False,False,False,False,keep
pmc_001449,False,False,False,False,False,False,keep
pmc_001450,False,False,False,False,False,False,keep
pmc_001451,False,False,False,False,False,False,keep
pmc_001452,False,False,False,False,False,False,keep
pmc_001453,False,False,False,False,False,False,keep
pmc_001454,False,False,False,False,False,False,keep
pmc_001455,False,False,False,False,False,False,keep
pmc_001456,False,False,False,False,False,False,keep
pmc_001457,False,False,False,False,False,False,keep
pmc_001458,False,False,False,False,False,False,keep
pmc_001459,False,False,False,False,False,False,keep
pmc_001460,False,False,False,False,False,False,keep
pmc_001461,False,False,False,False,False,False,keep
pmc_001462,False,False,False,False,False,False,keep
pmc_001463,False,False,False,False,False,False,keep
pmc_001464,False,False,False,False,False,False,keep
pmc_001465,False,False,False,False,False,False,keep
pmc_001466,False,False,False,False,False,False,keep
pmc_001467,False,False,False,False,False,False,keep
pmc_001468,False,False,False,False,False,False,keep
pmc_001469,False,False,False,False,False,False,keep
pmc_001470,False,False,False,False,False,False,keep
pmc_001471,False,False,False,False,False,False,keep
pmc_001472,False,False,False,False,False,False,keep
pmc_001473,False,False,False,False,False,False,keep
pmc_001474,False,False,False,False,False,False,keep
pmc_001475,False,False,False,False,False,False,keep
pmc_001476,False,False,False,False,False,False,keep
pmc_001477,False,False,False,False,False,False,keep
pmc_001478,False,False,False,False,False,False,keep
pmc_001479,False,False,False,False,False,False,keep
pmc_001480,False,False,False,False,False,False,keep
pmc_001481,False,False,False,False,False,False,keep
pmc_001482,False,False,False,False,False,False,keep
pmc_001483,False,False,False,False,False,False,keep
pmc_001484,False,False,False,False,False,False,keep
pmc_001485,False,False,False,False,False,False,keep
pmc_001486,False,False,False,False,False,False,keep
pmc_001487,False,False,False,False,False,False,keep
pmc_001488,False,False,False,False,False,False,keep
pmc_001489,False,False,False,False,False,False,keep
pmc_001490,False,False,False,False,False,False,keep
pmc_001491,False,False,False,False,False,False,keep
pmc_001492,False,False,False,False,False,False,keep
pmc_001493,False,False,False,False,False,False,keep
pmc_001494,False,False,False,False,False,False,keep
pmc_001495,False,False,False,False,False,False,keep
pmc_001496,False,False,False,False,False,False,keep
pmc_001497,False,False,False,False,False,False,keep
pmc_001498,False,False,False,False,False,False,keep
pmc_001499,False,False,False,False,False,False,keep
pmc_001500,False,False,False,False,False,False,keep
pmc_001501,False,False,False,False,False,False,keep
pmc_001502,False,False,False,False,False,False,keep
pmc_001503,False,False,False,False,False,False,keep
pmc_001504,False,False,False,False,False,False,keep
pmc_001505,False,False,False,False,False,False,keep
pmc_001506,False,False,False,False,False,False,keep
pmc_001507,False,False,False,False,False,False,keep
pmc_001508,False,False,False,False,False,False,keep
pmc_001509,False,False,False,False,False,False,keep
pmc_001510,False,False,False,False,False,False,keep
pmc_001511,False,False,False,False,False,False,keep
pmc_001512,False,False,False,False,False,False,keep
pmc_001513,False,False,False,False,False,False,keep
pmc_001514,False,False,False,False,False,False,keep
pmc_001515,False,False,False,False,False,False,keep
pmc_001516,False,False,False,False,False,False,keep
pmc_001517,False,False,False,False,False,False,keep
pmc_001518,False,False,False,False,False,False,keep
pmc_001519,False,False,False,False,False,False,keep
pmc_001520,False,False,False,False,False,False,keep
pmc_001521,False,False,False,False,False,False,keep
pmc_001522,False,False,False,False,False,False,keep
pmc_001523,False,False,False,False,False,False,keep
pmc_001524,False,False,False,False,False,False,keep
pmc_001525,False,False,False,False,False,False,keep
pmc_001526,False,False,False,False,False,False,keep
pmc_001527,False,False,False,False,False,False,keep
pmc_001528,True,False,True,False,False,False,keep_with_warning
pmc_001529,True,False,True,False,False,False,keep_with_warning
pmc_001530,False,False,False,False,False,False,keep
pmc_001531,True,False,True,False,False,False,keep_with_warning
pmc_001532,False,False,False,False,False,False,keep
pmc_001533,False,False,False,False,False,False,keep
pmc_001534,False,False,False,False,False,False,keep
pmc_001535,False,False,False,False,False,False,keep
pmc_001536,False,False,False,False,False,False,keep
pmc_001537,False,False,False,False,False,False,keep
pmc_001538,False,False,False,False,False,False,keep
pmc_001539,False,False,False,False,False,False,keep
pmc_001540,False,False,False,False,False,False,keep
pmc_001541,False,False,False,False,False,False,keep
pmc_001542,True,False,True,False,False,False,keep_with_warning
pmc_001543,False,False,False,False,False,False,keep
pmc_001544,False,False,False,False,False,False,keep
pmc_001545,False,False,False,False,False,False,keep
pmc_001546,False,False,False,False,False,False,keep
pmc_001547,False,False,False,False,False,False,keep
pmc_001548,False,False,False,False,False,False,keep
pmc_001549,False,False,False,False,False,False,keep
pmc_001550,False,False,False,False,False,False,keep
pmc_001551,False,False,False,False,False,False,keep
pmc_001552,False,False,False,False,False,False,keep
pmc_001553,False,False,False,False,False,False,keep
pmc_001554,False,False,False,False,False,False,keep
pmc_001555,False,False,False,False,False,False,keep
pmc_001556,False,False,False,False,False,False,keep
pmc_001557,False,False,False,False,False,False,keep
pmc_001558,False,False,False,False,False,False,keep
pmc_001559,False,False,False,False,False,False,keep
pmc_001560,False,False,False,False,False,False,keep
pmc_001561,False,False,False,False,False,False,keep
pmc_001562,False,False,False,False,False,False,keep
pmc_001563,False,False,False,False,False,False,keep
pmc_001564,False,False,False,False,False,False,keep
pmc_001565,False,False,False,False,False,False,keep
pmc_001566,False,False,False,False,False,False,keep
pmc_001567,False,False,False,False,False,False,keep
pmc_001568,False,False,False,False,False,False,keep
pmc_001569,False,False,False,False,False,False,keep
pmc_001570,False,False,False,False,False,False,keep
pmc_001571,False,False,False,False,False,False,keep
pmc_001572,False,False,False,False,False,False,keep
pmc_001573,False,False,False,False,False,False,keep
pmc_001574,False,False,False,False,False,False,keep
pmc_001575,False,False,False,False,False,False,keep
pmc_001576,False,False,False,False,False,False,keep
pmc_001577,False,False,False,False,False,False,keep
pmc_001578,False,False,False,False,False,False,keep
pmc_001579,False,False,False,False,False,False,keep
pmc_001580,False,False,False,False,False,False,keep
pmc_001581,False,False,False,False,False,False,keep
pmc_001582,False,False,False,False,False,False,keep
pmc_001583,False,False,False,False,False,False,keep
pmc_001584,False,False,False,False,False,False,keep
pmc_001585,False,False,False,False,False,False,keep
pmc_001586,False,False,False,False,False,False,keep
pmc_001587,False,False,False,False,False,False,keep
pmc_001588,False,False,False,False,False,False,keep
pmc_001589,False,False,False,False,False,False,keep
pmc_001590,False,False,False,False,False,False,keep
pmc_001591,True,False,False,False,False,False,keep_with_warning
pmc_001592,False,False,False,False,False,False,keep
pmc_001593,False,False,False,False,False,False,keep
pmc_001594,False,False,False,False,False,False,keep
pmc_001595,True,False,False,False,False,False,keep_with_warning
pmc_001596,False,False,False,False,False,False,keep
pmc_001597,True,False,True,False,False,False,keep_with_warning
pmc_001598,False,False,False,False,False,False,keep
pmc_001599,True,False,True,False,False,False,keep_with_warning
pmc_001600,False,False,False,False,False,False,keep
pmc_001601,False,False,False,False,False,False,keep
pmc_001602,False,False,False,False,False,False,keep
pmc_001603,False,False,False,False,False,False,keep
pmc_001604,False,False,False,False,False,False,keep
pmc_001605,False,False,False,False,False,False,keep
pmc_001606,False,False,False,False,False,False,keep
pmc_001607,False,False,False,False,False,False,keep
pmc_001608,False,False,False,False,False,False,keep
pmc_001609,False,False,False,False,False,False,keep
pmc_001610,False,False,False,False,False,False,keep
pmc_001611,False,False,False,False,False,False,keep
pmc_001612,False,False,False,False,False,False,keep
pmc_001613,False,False,False,False,False,False,keep
pmc_001614,False,False,False,False,False,False,keep
pmc_001615,False,False,False,False,False,False,keep
pmc_001616,False,False,False,False,False,False,keep
pmc_001617,False,False,False,False,False,False,keep
pmc_001618,False,False,False,False,False,False,keep
pmc_001619,False,False,False,False,False,False,keep
pmc_001620,False,False,False,False,False,False,keep
pmc_001621,False,False,False,False,False,False,keep
pmc_001622,False,False,False,False,False,False,keep
pmc_001623,False,False,False,False,False,False,keep
pmc_001624,False,False,False,False,False,False,keep
pmc_001625,False,False,False,False,False,False,keep
pmc_001626,False,False,False,False,False,False,keep
pmc_001627,False,False,False,False,False,False,keep
pmc_001628,False,False,False,False,False,False,keep
pmc_001629,False,False,False,False,False,False,keep
pmc_001630,False,False,False,False,False,False,keep
pmc_001631,False,False,False,False,False,False,keep
pmc_001632,False,False,False,False,False,False,keep
pmc_001633,False,False,False,False,False,False,keep
pmc_001634,False,False,False,False,False,False,keep
pmc_001635,False,False,False,False,False,False,keep
pmc_001636,False,False,False,False,False,False,keep
pmc_001637,False,False,False,False,False,False,keep
pmc_001638,False,False,False,False,False,False,keep
pmc_001639,False,False,False,False,False,False,keep
pmc_001640,False,False,False,False,False,False,keep
pmc_001641,False,False,False,False,False,False,keep
pmc_001642,False,False,False,False,False,False,keep
pmc_001643,False,False,False,False,False,False,keep
pmc_001644,False,False,False,False,False,False,keep
pmc_001645,False,False,False,False,False,False,keep
pmc_001646,False,False,False,False,False,False,keep
pmc_001647,False,False,False,False,False,False,keep
pmc_001648,False,False,False,False,False,False,keep
pmc_001649,False,False,False,False,False,False,keep
pmc_001650,False,False,False,False,False,False,keep
pmc_001651,False,False,False,False,False,False,keep
pmc_001652,False,False,False,False,False,False,keep
pmc_001653,False,False,False,False,False,False,keep
pmc_001654,False,False,False,False,False,False,keep
pmc_001655,True,False,True,False,False,False,keep_with_warning
pmc_001656,False,False,False,False,False,False,keep
pmc_001657,False,False,False,False,False,False,keep
pmc_001658,False,False,False,False,False,False,keep
pmc_001659,False,False,False,False,False,False,keep
pmc_001660,False,False,False,False,False,False,keep
pmc_001661,False,False,False,False,False,False,keep
pmc_001662,False,False,False,False,False,False,keep
pmc_001663,False,False,False,False,False,False,keep
pmc_001664,False,False,False,False,False,False,keep
pmc_001665,False,False,False,False,False,False,keep
pmc_001666,False,False,False,False,False,False,keep
pmc_001667,False,False,False,False,False,False,keep
pmc_001668,False,False,False,False,False,False,keep
pmc_001669,False,False,False,False,False,False,keep
pmc_001670,False,False,False,False,False,False,keep
pmc_001671,False,False,False,False,False,False,keep
pmc_001672,False,False,False,False,False,False,keep
pmc_001673,False,False,False,False,False,False,keep
pmc_001674,False,False,False,False,False,False,keep
pmc_001675,False,False,False,False,False,False,keep
pmc_001676,False,False,False,False,False,False,keep
pmc_001677,False,False,False,False,False,False,keep
pmc_001678,False,False,False,False,False,False,keep
pmc_001679,False,False,False,False,False,False,keep
pmc_001680,False,False,False,False,False,False,keep
pmc_001681,False,False,False,False,False,False,keep
pmc_001682,False,False,False,False,False,False,keep
pmc_001683,False,False,False,False,False,False,keep
pmc_001684,False,False,False,False,False,False,keep
pmc_001685,False,False,False,False,False,False,keep
pmc_001686,False,False,False,False,False,False,keep
pmc_001687,False,False,False,False,False,False,keep
pmc_001688,False,False,False,False,False,False,keep
pmc_001689,False,False,False,False,False,False,keep
pmc_001690,False,False,False,False,False,False,keep
pmc_001691,False,False,False,False,False,False,keep
pmc_001692,False,False,False,False,False,False,keep
pmc_001693,False,False,False,False,False,False,keep
pmc_001694,False,False,False,False,False,False,keep
pmc_001695,False,False,False,False,False,False,keep
pmc_001696,False,False,False,False,False,False,keep
pmc_001697,False,False,False,False,False,False,keep
pmc_001698,False,False,False,False,False,False,keep
pmc_001699,False,False,False,False,False,False,keep
pmc_001700,False,False,False,False,False,False,keep
pmc_001701,False,False,False,False,False,False,keep
pmc_001702,False,False,False,False,False,False,keep
pmc_001703,False,False,False,False,False,False,keep
pmc_001704,False,False,False,False,False,False,keep
pmc_001705,False,False,False,False,False,False,keep
pmc_001706,True,False,False,False,False,False,keep_with_warning
pmc_001707,True,False,False,False,False,False,keep_with_warning
pmc_001708,False,False,False,False,False,False,keep
pmc_001709,False,False,False,False,False,False,keep
pmc_001710,False,False,False,False,False,False,keep
pmc_001711,False,False,False,False,False,False,keep
pmc_001712,False,False,False,False,False,False,keep
pmc_001713,False,False,False,False,False,False,keep
pmc_001714,False,False,False,False,False,False,keep
pmc_001715,False,False,False,False,False,False,keep
pmc_001716,False,False,False,False,False,False,keep
pmc_001717,False,False,False,False,False,False,keep
pmc_001718,True,False,True,False,False,False,keep_with_warning
pmc_001719,True,False,True,False,False,False,keep_with_warning
pmc_001720,True,False,True,False,False,False,keep_with_warning
pmc_001721,False,False,False,False,False,False,keep
pmc_001722,True,False,True,False,False,False,keep_with_warning
pmc_001723,False,False,False,False,False,False,keep
pmc_001724,False,False,False,False,False,False,keep
pmc_001725,False,False,False,False,False,False,keep
pmc_001726,False,False,False,False,False,False,keep
pmc_001727,True,False,True,False,False,False,keep_with_warning
pmc_001728,True,False,True,False,False,False,keep_with_warning
pmc_001729,True,False,True,False,False,False,keep_with_warning
pmc_001730,False,False,False,False,False,False,keep
pmc_001731,True,False,True,False,False,False,keep_with_warning
pmc_001732,True,False,True,False,False,False,keep_with_warning
pmc_001733,False,False,False,False,False,False,keep
pmc_001734,False,False,False,False,False,False,keep
pmc_001735,False,False,False,False,False,False,keep
pmc_001736,False,False,False,False,False,False,keep
pmc_001737,False,False,False,False,False,False,keep
pmc_001738,False,False,False,False,False,False,keep
pmc_001739,False,False,False,False,False,False,keep
pmc_001740,False,False,False,False,False,False,keep
pmc_001741,False,False,False,False,False,False,keep
pmc_001742,False,False,False,False,False,False,keep
pmc_001743,True,False,True,False,False,False,keep_with_warning
pmc_001744,False,False,False,False,False,False,keep
pmc_001745,False,False,False,False,False,False,keep
pmc_001746,False,False,False,False,False,False,keep
pmc_001747,False,False,False,False,False,False,keep
pmc_001748,False,False,False,False,False,False,keep
pmc_001749,False,False,False,False,False,False,keep
pmc_001750,False,False,False,False,False,False,keep
pmc_001751,False,False,False,False,False,False,keep
pmc_001752,False,False,False,False,False,False,keep
pmc_001753,False,False,False,False,False,False,keep
pmc_001754,False,False,False,False,False,False,keep
pmc_001755,False,False,False,False,False,False,keep
pmc_001756,False,False,False,False,False,False,keep
pmc_001757,False,False,False,False,False,False,keep
pmc_001758,False,False,False,False,False,False,keep
pmc_001759,False,False,False,False,False,False,keep
pmc_001760,False,False,False,False,False,False,keep
pmc_001761,False,False,False,False,False,False,keep
pmc_001762,False,False,False,False,False,False,keep
pmc_001763,False,False,False,False,False,False,keep
pmc_001764,False,False,False,False,False,False,keep
pmc_001765,False,False,False,False,False,False,keep
pmc_001766,False,False,False,False,False,False,keep
pmc_001767,False,False,False,False,False,False,keep
pmc_001768,False,False,False,False,False,False,keep
pmc_001769,False,False,False,False,False,False,keep
pmc_001770,False,False,False,False,False,False,keep
pmc_001771,False,False,False,False,False,False,keep
pmc_001772,False,False,False,False,False,False,keep
pmc_001773,False,False,False,False,False,False,keep
pmc_001774,False,False,False,False,False,False,keep
pmc_001775,False,False,False,False,False,False,keep
pmc_001776,False,False,False,False,False,False,keep
pmc_001777,False,False,False,False,False,False,keep
pmc_001778,False,False,False,False,False,False,keep
pmc_001779,False,False,False,False,False,False,keep
pmc_001780,False,False,False,False,False,False,keep
pmc_001781,False,False,False,False,False,False,keep
pmc_001782,False,False,False,False,False,False,keep
pmc_001783,False,False,False,False,False,False,keep
pmc_001784,False,False,False,False,False,False,keep
pmc_001785,False,False,False,False,False,False,keep
pmc_001786,False,False,False,False,False,False,keep
pmc_001787,False,False,False,False,False,False,keep
pmc_001788,False,False,False,False,False,False,keep
pmc_001789,False,False,False,False,False,False,keep
pmc_001790,False,False,False,False,False,False,keep
pmc_001791,False,False,False,False,False,False,keep
pmc_001792,False,False,False,False,False,False,keep
pmc_001793,False,False,False,False,False,False,keep
pmc_001794,False,False,False,False,False,False,keep
pmc_001795,False,False,False,False,False,False,keep
pmc_001796,False,False,False,False,False,False,keep
pmc_001797,False,False,False,False,False,False,keep
pmc_001798,False,False,False,False,False,False,keep
pmc_001799,False,False,False,False,False,False,keep
pmc_001800,False,False,False,False,False,False,keep
pmc_001801,False,False,False,False,False,False,keep
pmc_001802,False,False,False,False,False,False,keep
pmc_001803,False,False,False,False,False,False,keep
pmc_001804,False,False,False,False,False,False,keep
pmc_001805,False,False,False,False,False,False,keep
pmc_001806,False,False,False,False,False,False,keep
pmc_001807,False,False,False,False,False,False,keep
pmc_001808,False,False,False,False,False,False,keep
pmc_001809,False,False,False,False,False,False,keep
pmc_001810,False,False,False,False,False,False,keep
pmc_001811,False,False,False,False,False,False,keep
pmc_001812,False,False,False,False,False,False,keep
pmc_001813,False,False,False,False,False,False,keep
pmc_001814,False,False,False,False,False,False,keep
pmc_001815,False,False,False,False,False,False,keep
pmc_001816,False,False,False,False,False,False,keep
pmc_001817,True,False,True,False,False,False,keep_with_warning
pmc_001818,True,False,True,False,False,False,keep_with_warning
pmc_001819,True,False,True,False,False,False,keep_with_warning
pmc_001820,True,False,True,False,False,False,keep_with_warning
pmc_001821,True,False,True,False,False,False,keep_with_warning
pmc_001822,True,False,True,False,False,False,keep_with_warning
pmc_001823,True,False,True,False,False,False,keep_with_warning
pmc_001824,False,False,False,False,False,False,keep
pmc_001825,False,False,False,False,False,False,keep
pmc_001826,False,False,False,False,False,False,keep
pmc_001827,False,False,False,False,False,False,keep
pmc_001828,False,False,False,False,False,False,keep
pmc_001829,False,False,False,False,False,False,keep
pmc_001830,False,False,False,False,False,False,keep
pmc_001831,False,False,False,False,False,False,keep
pmc_001832,False,False,False,False,False,False,keep
pmc_001833,False,False,False,False,False,False,keep
pmc_001834,False,False,False,False,False,False,keep
pmc_001835,False,False,False,False,False,False,keep
pmc_001836,False,False,False,False,False,False,keep
pmc_001837,False,False,False,False,False,False,keep
pmc_001838,False,False,False,False,False,False,keep
