record_id,source_file,full_token_len,estimated_chunks_full,section_title_count,has_any_section_title,has_introduction,has_methods,has_results,has_discussion,has_conclusion
pmc_001394,PMC000xxxxxx/PMC529437.xml,4258,14,17,True,True,True,True,True,True
pmc_001395,PMC000xxxxxx/PMC529438.xml,2662,9,10,True,True,False,True,True,True
pmc_001396,PMC000xxxxxx/PMC529439.xml,6443,20,14,True,True,True,True,True,True
pmc_001397,PMC000xxxxxx/PMC529440.xml,7163,23,16,True,True,True,True,True,True
pmc_001398,PMC000xxxxxx/PMC529441.xml,4492,14,14,True,True,True,True,True,True
pmc_001399,PMC000xxxxxx/PMC529442.xml,7123,23,14,True,True,True,True,True,True
pmc_001400,PMC000xxxxxx/PMC529443.xml,6714,21,10,True,True,True,True,True,True
pmc_001401,PMC000xxxxxx/PMC529444.xml,3636,12,12,True,True,True,True,True,True
pmc_001402,PMC000xxxxxx/PMC529445.xml,4133,13,10,True,True,True,True,True,False
pmc_001403,PMC000xxxxxx/PMC529446.xml,3824,12,7,True,True,True,True,True,False
pmc_001404,PMC000xxxxxx/PMC529447.xml,4738,15,7,True,True,True,True,True,True
pmc_001405,PMC000xxxxxx/PMC529448.xml,4622,15,24,True,True,True,True,True,True
pmc_001406,PMC000xxxxxx/PMC529449.xml,2653,9,10,True,True,True,True,True,True
pmc_001407,PMC000xxxxxx/PMC529450.xml,4352,14,6,True,True,True,True,True,False
pmc_001408,PMC000xxxxxx/PMC529451.xml,10619,33,40,True,True,True,True,True,True
pmc_001409,PMC000xxxxxx/PMC529452.xml,1554,5,6,True,True,False,False,False,True
pmc_001410,PMC000xxxxxx/PMC529453.xml,7278,23,17,True,True,True,True,True,True
pmc_001411,PMC000xxxxxx/PMC529454.xml,2944,9,10,True,True,True,True,True,True
pmc_001412,PMC000xxxxxx/PMC529455.xml,6523,21,20,True,True,True,True,True,True
pmc_001413,PMC000xxxxxx/PMC529456.xml,9718,31,14,True,True,True,True,True,True
pmc_001414,PMC000xxxxxx/PMC529457.xml,8085,26,30,True,True,True,True,True,False
pmc_001415,PMC000xxxxxx/PMC529458.xml,594,2,0,False,False,False,False,False,False
pmc_001416,PMC000xxxxxx/PMC529459.xml,8264,26,23,True,True,True,True,True,True
pmc_001417,PMC000xxxxxx/PMC529460.xml,5308,17,24,True,True,True,True,True,False
pmc_001418,PMC000xxxxxx/PMC529461.xml,5398,17,8,True,True,True,True,True,True
pmc_001419,PMC000xxxxxx/PMC529462.xml,5636,18,10,True,True,False,True,True,True
pmc_001420,PMC000xxxxxx/PMC529463.xml,6214,20,9,True,True,True,True,True,True
pmc_001421,PMC000xxxxxx/PMC529464.xml,5124,16,14,True,True,True,True,True,True
pmc_001422,PMC000xxxxxx/PMC529465.xml,3869,12,12,True,False,True,True,True,False
pmc_001423,PMC000xxxxxx/PMC529466.xml,2829,9,11,True,True,True,True,True,True
pmc_001424,PMC000xxxxxx/PMC529467.xml,12253,39,30,True,True,False,False,False,True
pmc_001425,PMC000xxxxxx/PMC529468.xml,5201,17,12,True,True,True,True,True,False
pmc_001426,PMC000xxxxxx/PMC529469.xml,5482,17,13,True,True,True,True,True,True
pmc_001427,PMC000xxxxxx/PMC529470.xml,4593,15,18,True,True,True,True,True,True
pmc_001428,PMC000xxxxxx/PMC529471.xml,3753,12,8,True,True,True,True,True,True
pmc_001429,PMC000xxxxxx/PMC531613.xml,2471,8,5,True,False,False,False,False,True
pmc_001430,PMC000xxxxxx/PMC532387.xml,11388,36,6,True,True,True,True,True,False
pmc_001431,PMC000xxxxxx/PMC532388.xml,7336,23,8,True,True,True,True,True,False
pmc_001432,PMC000xxxxxx/PMC532389.xml,10374,33,13,True,True,True,True,True,False
pmc_001433,PMC000xxxxxx/PMC532390.xml,8363,26,18,True,True,True,True,True,False
pmc_001434,PMC000xxxxxx/PMC532391.xml,12394,39,18,True,True,True,True,True,False
pmc_001435,PMC000xxxxxx/PMC532392.xml,19740,62,20,True,True,True,True,True,False
pmc_001436,PMC000xxxxxx/PMC532393.xml,9422,30,24,True,True,True,True,True,True
pmc_001437,PMC000xxxxxx/PMC532394.xml,762,3,0,False,False,False,False,False,False
pmc_001438,PMC000xxxxxx/PMC532395.xml,835,3,0,False,False,False,False,False,False
pmc_001439,PMC000xxxxxx/PMC532396.xml,779,3,0,False,False,False,False,False,False
pmc_001440,PMC000xxxxxx/PMC532397.xml,822,3,0,False,False,False,False,False,False
pmc_001441,PMC000xxxxxx/PMC532398.xml,871,3,0,False,False,False,False,False,False
pmc_001442,PMC000xxxxxx/PMC532399.xml,728,3,0,False,False,False,False,False,False
pmc_001443,PMC000xxxxxx/PMC532400.xml,753,3,0,False,False,False,False,False,False
pmc_001444,PMC000xxxxxx/PMC533858.xml,11842,37,20,True,True,False,False,False,True
pmc_001445,PMC000xxxxxx/PMC533859.xml,5470,17,14,True,False,True,True,True,True
pmc_001446,PMC000xxxxxx/PMC533860.xml,4609,15,6,True,True,True,True,True,False
pmc_001447,PMC000xxxxxx/PMC533861.xml,5435,17,8,True,True,False,False,False,True
pmc_001448,PMC000xxxxxx/PMC533862.xml,9969,31,17,True,True,False,False,False,True
pmc_001449,PMC000xxxxxx/PMC533863.xml,6352,20,17,True,True,True,True,True,False
pmc_001450,PMC000xxxxxx/PMC533864.xml,6747,21,10,True,True,True,True,True,True
pmc_001451,PMC000xxxxxx/PMC533865.xml,4585,15,13,True,True,False,True,True,False
pmc_001452,PMC000xxxxxx/PMC533866.xml,1927,6,7,True,True,False,False,False,True
pmc_001453,PMC000xxxxxx/PMC533867.xml,4000,13,16,True,True,True,True,True,True
pmc_001454,PMC000xxxxxx/PMC533868.xml,5023,16,22,True,True,False,True,False,True
pmc_001455,PMC000xxxxxx/PMC533869.xml,4400,14,8,True,True,True,True,True,True
pmc_001456,PMC000xxxxxx/PMC533870.xml,9359,29,15,True,True,True,True,True,True
pmc_001457,PMC000xxxxxx/PMC533871.xml,9946,31,19,True,True,True,True,True,True
pmc_001458,PMC000xxxxxx/PMC533872.xml,8289,26,12,True,True,True,True,True,True
pmc_001459,PMC000xxxxxx/PMC533873.xml,14443,45,32,True,True,True,True,True,True
pmc_001460,PMC000xxxxxx/PMC533874.xml,6641,21,12,True,True,True,True,True,False
pmc_001461,PMC000xxxxxx/PMC533875.xml,4226,13,14,True,True,False,False,True,True
pmc_001462,PMC000xxxxxx/PMC533876.xml,3196,10,9,True,True,False,True,True,True
pmc_001463,PMC000xxxxxx/PMC533877.xml,6255,20,25,True,True,True,True,True,True
pmc_001464,PMC000xxxxxx/PMC533878.xml,2862,9,8,True,True,True,True,True,False
pmc_001465,PMC000xxxxxx/PMC533879.xml,5467,17,15,True,True,True,True,True,True
pmc_001466,PMC000xxxxxx/PMC533880.xml,4795,15,20,True,True,True,True,True,True
pmc_001467,PMC000xxxxxx/PMC533881.xml,6663,21,22,True,True,True,True,True,True
pmc_001468,PMC000xxxxxx/PMC533882.xml,6242,20,20,True,True,True,True,True,True
pmc_001469,PMC000xxxxxx/PMC533883.xml,4913,16,17,True,True,True,True,True,True
pmc_001470,PMC000xxxxxx/PMC533884.xml,6878,22,26,True,True,True,False,True,False
pmc_001471,PMC000xxxxxx/PMC533885.xml,7387,23,14,True,True,True,True,True,True
pmc_001472,PMC000xxxxxx/PMC533886.xml,6408,20,13,True,True,False,False,False,False
pmc_001473,PMC000xxxxxx/PMC534089.xml,1617,5,5,True,True,False,False,True,False
pmc_001474,PMC000xxxxxx/PMC534090.xml,5145,16,13,True,True,False,False,False,True
pmc_001475,PMC000xxxxxx/PMC534091.xml,4046,13,7,True,True,True,True,True,True
pmc_001476,PMC000xxxxxx/PMC534092.xml,9089,29,21,True,True,True,True,True,False
pmc_001477,PMC000xxxxxx/PMC534093.xml,3778,12,17,True,True,True,True,True,False
pmc_001478,PMC000xxxxxx/PMC534094.xml,4145,13,15,True,True,True,True,True,True
pmc_001479,PMC000xxxxxx/PMC534095.xml,7802,25,16,True,True,True,True,True,True
pmc_001480,PMC000xxxxxx/PMC534096.xml,3007,10,17,True,True,True,False,True,False
pmc_001481,PMC000xxxxxx/PMC534097.xml,10032,32,21,True,True,True,True,True,False
pmc_001482,PMC000xxxxxx/PMC534098.xml,13389,42,29,True,True,True,True,True,True
pmc_001483,PMC000xxxxxx/PMC534099.xml,5087,16,10,True,True,True,True,True,True
pmc_001484,PMC000xxxxxx/PMC534100.xml,9769,31,16,True,True,True,True,True,True
pmc_001485,PMC000xxxxxx/PMC534101.xml,4130,13,8,True,True,True,True,True,True
pmc_001486,PMC000xxxxxx/PMC534102.xml,2907,9,11,True,True,True,True,True,False
pmc_001487,PMC000xxxxxx/PMC534103.xml,6910,22,17,True,True,True,True,True,True
pmc_001488,PMC000xxxxxx/PMC534104.xml,3897,12,13,True,True,True,True,True,True
pmc_001489,PMC000xxxxxx/PMC534105.xml,4504,14,13,True,True,True,True,True,True
pmc_001490,PMC000xxxxxx/PMC534106.xml,7183,23,30,True,True,True,True,True,True
pmc_001491,PMC000xxxxxx/PMC534107.xml,7259,23,20,True,True,True,True,True,True
pmc_001492,PMC000xxxxxx/PMC534108.xml,7716,24,19,True,True,True,True,True,True
pmc_001493,PMC000xxxxxx/PMC534109.xml,5211,17,12,True,True,True,True,True,True
pmc_001494,PMC000xxxxxx/PMC534110.xml,4832,15,16,True,True,True,True,True,True
pmc_001495,PMC000xxxxxx/PMC534111.xml,3992,13,11,True,True,True,True,True,False
pmc_001496,PMC000xxxxxx/PMC534112.xml,9416,30,18,True,True,True,True,True,True
pmc_001497,PMC000xxxxxx/PMC534113.xml,4205,13,8,True,True,True,True,True,False
pmc_001498,PMC000xxxxxx/PMC534114.xml,8394,26,13,True,True,True,True,True,True
pmc_001499,PMC000xxxxxx/PMC534115.xml,14443,45,14,True,True,True,True,True,False
pmc_001500,PMC000xxxxxx/PMC534613.xml,9213,29,23,True,True,True,True,True,True
pmc_001501,PMC000xxxxxx/PMC534783.xml,4175,13,5,True,True,False,False,False,True
pmc_001502,PMC000xxxxxx/PMC534784.xml,8456,27,16,True,True,True,True,True,True
pmc_001503,PMC000xxxxxx/PMC534785.xml,3006,10,16,True,True,True,True,True,True
pmc_001504,PMC000xxxxxx/PMC534786.xml,5076,16,7,True,True,True,True,True,True
pmc_001505,PMC000xxxxxx/PMC534787.xml,2381,8,7,True,True,True,True,False,True
pmc_001506,PMC000xxxxxx/PMC534788.xml,5110,16,17,True,True,True,True,True,True
pmc_001507,PMC000xxxxxx/PMC534789.xml,5618,18,13,True,True,True,True,True,True
pmc_001508,PMC000xxxxxx/PMC534790.xml,7406,23,20,True,True,True,True,True,True
pmc_001509,PMC000xxxxxx/PMC534791.xml,5139,16,13,True,True,True,True,True,True
pmc_001510,PMC000xxxxxx/PMC534792.xml,5260,17,8,True,True,True,True,True,True
pmc_001511,PMC000xxxxxx/PMC534793.xml,8135,26,15,True,True,True,True,True,True
pmc_001512,PMC000xxxxxx/PMC534794.xml,6203,20,18,True,True,True,True,True,True
pmc_001513,PMC000xxxxxx/PMC534795.xml,3671,12,15,True,True,True,True,True,True
pmc_001514,PMC000xxxxxx/PMC534796.xml,2098,7,3,True,True,False,False,True,False
pmc_001515,PMC000xxxxxx/PMC534797.xml,4254,14,12,True,True,True,True,True,True
pmc_001516,PMC000xxxxxx/PMC534798.xml,4732,15,10,True,True,True,True,True,True
pmc_001517,PMC000xxxxxx/PMC534799.xml,4375,14,13,True,False,False,False,False,True
pmc_001518,PMC000xxxxxx/PMC534800.xml,5571,18,11,True,False,False,False,False,False
pmc_001519,PMC000xxxxxx/PMC534801.xml,4881,16,13,True,True,True,True,True,True
pmc_001520,PMC000xxxxxx/PMC534802.xml,3304,11,16,True,True,True,True,True,True
pmc_001521,PMC000xxxxxx/PMC534803.xml,6907,22,17,True,True,True,True,True,True
pmc_001522,PMC000xxxxxx/PMC534804.xml,4419,14,13,True,True,True,False,False,True
pmc_001523,PMC000xxxxxx/PMC534805.xml,8919,28,22,True,True,True,True,True,True
pmc_001524,PMC000xxxxxx/PMC534806.xml,8691,27,16,True,True,True,True,True,True
pmc_001525,PMC000xxxxxx/PMC534807.xml,4714,15,12,True,True,True,True,True,True
pmc_001526,PMC000xxxxxx/PMC534809.xml,14834,47,15,True,True,True,True,True,False
pmc_001527,PMC000xxxxxx/PMC534810.xml,13463,42,15,True,True,True,True,True,False
pmc_001528,PMC000xxxxxx/PMC534811.xml,900,3,0,False,False,False,False,False,False
pmc_001529,PMC000xxxxxx/PMC534812.xml,901,3,0,False,False,False,False,False,False
pmc_001530,PMC000xxxxxx/PMC534813.xml,6251,20,15,True,True,True,True,True,False
pmc_001531,PMC000xxxxxx/PMC534815.xml,1000,3,0,False,False,False,False,False,False
pmc_001532,PMC000xxxxxx/PMC535337.xml,4758,15,12,True,True,True,True,True,False
pmc_001533,PMC000xxxxxx/PMC535338.xml,2121,7,6,True,True,False,True,True,True
pmc_001534,PMC000xxxxxx/PMC535339.xml,11831,37,13,True,True,True,True,True,False
pmc_001535,PMC000xxxxxx/PMC535340.xml,10904,34,18,True,True,True,True,True,True
pmc_001536,PMC000xxxxxx/PMC535341.xml,6401,20,8,True,True,True,True,True,True
pmc_001537,PMC000xxxxxx/PMC535342.xml,5992,19,18,True,True,True,True,True,True
pmc_001538,PMC000xxxxxx/PMC535343.xml,3693,12,14,True,True,True,True,True,True
pmc_001539,PMC000xxxxxx/PMC535344.xml,5740,18,15,True,True,True,True,True,True
pmc_001540,PMC000xxxxxx/PMC535345.xml,10634,33,22,True,True,True,True,True,True
pmc_001541,PMC000xxxxxx/PMC535346.xml,8389,26,15,True,True,False,False,False,True
pmc_001542,PMC000xxxxxx/PMC535347.xml,2720,9,0,False,False,False,False,False,False
pmc_001543,PMC000xxxxxx/PMC535348.xml,6221,20,34,True,True,True,True,True,True
pmc_001544,PMC000xxxxxx/PMC535349.xml,8817,28,22,True,True,True,True,True,True
pmc_001545,PMC000xxxxxx/PMC535350.xml,8723,28,20,True,True,True,True,True,True
pmc_001546,PMC000xxxxxx/PMC535351.xml,10047,32,16,True,True,True,True,True,True
pmc_001547,PMC000xxxxxx/PMC535352.xml,8593,27,11,True,True,True,True,True,True
pmc_001548,PMC000xxxxxx/PMC535353.xml,9018,28,16,True,True,False,True,True,True
pmc_001549,PMC000xxxxxx/PMC535354.xml,1868,6,6,True,True,False,False,False,True
pmc_001550,PMC000xxxxxx/PMC535424.xml,1503,5,3,True,False,False,False,False,False
pmc_001551,PMC000xxxxxx/PMC535530.xml,4792,15,17,True,True,False,False,False,True
pmc_001552,PMC000xxxxxx/PMC535531.xml,4697,15,19,True,True,True,True,True,True
pmc_001553,PMC000xxxxxx/PMC535532.xml,2637,8,7,True,True,False,False,False,True
pmc_001554,PMC000xxxxxx/PMC535533.xml,3461,11,12,True,True,True,False,False,True
pmc_001555,PMC000xxxxxx/PMC535534.xml,5605,18,16,True,True,True,True,True,True
pmc_001556,PMC000xxxxxx/PMC535535.xml,6279,20,17,True,True,True,True,True,True
pmc_001557,PMC000xxxxxx/PMC535536.xml,5267,17,6,True,True,True,True,True,True
pmc_001558,PMC000xxxxxx/PMC535537.xml,17786,56,53,True,True,False,False,False,True
pmc_001559,PMC000xxxxxx/PMC535538.xml,6838,22,21,True,True,True,True,True,True
pmc_001560,PMC000xxxxxx/PMC535539.xml,3381,11,2,True,False,False,False,False,False
pmc_001561,PMC000xxxxxx/PMC535540.xml,6349,20,12,True,True,True,True,True,True
pmc_001562,PMC000xxxxxx/PMC535541.xml,5980,19,15,True,True,True,True,True,True
pmc_001563,PMC000xxxxxx/PMC535542.xml,12300,39,23,True,True,True,True,True,True
pmc_001564,PMC000xxxxxx/PMC535543.xml,9401,30,20,True,True,True,True,True,True
pmc_001565,PMC000xxxxxx/PMC535544.xml,2676,9,6,True,True,False,False,True,True
pmc_001566,PMC000xxxxxx/PMC535545.xml,13372,42,18,True,True,True,True,True,True
pmc_001567,PMC000xxxxxx/PMC535546.xml,8709,27,24,True,True,True,True,True,True
pmc_001568,PMC000xxxxxx/PMC535547.xml,3480,11,8,True,True,True,True,True,True
pmc_001569,PMC000xxxxxx/PMC535548.xml,2018,7,5,True,True,False,False,False,True
pmc_001570,PMC000xxxxxx/PMC535549.xml,4392,14,14,True,True,True,True,True,True
pmc_001571,PMC000xxxxxx/PMC535550.xml,3842,12,10,True,True,False,False,False,True
pmc_001572,PMC000xxxxxx/PMC535551.xml,2440,8,4,True,False,False,False,False,False
pmc_001573,PMC000xxxxxx/PMC535552.xml,3493,11,14,True,True,True,True,True,True
pmc_001574,PMC000xxxxxx/PMC535553.xml,3152,10,11,True,True,True,True,True,True
pmc_001575,PMC000xxxxxx/PMC535554.xml,6407,20,29,True,True,False,False,True,True
pmc_001576,PMC000xxxxxx/PMC535555.xml,9640,30,14,True,True,True,True,True,True
pmc_001577,PMC000xxxxxx/PMC535556.xml,11101,35,16,True,True,True,True,True,True
pmc_001578,PMC000xxxxxx/PMC535557.xml,4399,14,12,True,True,True,True,True,True
pmc_001579,PMC000xxxxxx/PMC535558.xml,5735,18,27,True,True,True,True,True,True
pmc_001580,PMC000xxxxxx/PMC535559.xml,5898,19,13,True,True,True,True,True,True
pmc_001581,PMC000xxxxxx/PMC535560.xml,4590,15,14,True,True,True,True,True,True
pmc_001582,PMC000xxxxxx/PMC535561.xml,11437,36,29,True,True,True,True,True,True
pmc_001583,PMC000xxxxxx/PMC535562.xml,5038,16,11,True,True,True,True,True,True
pmc_001584,PMC000xxxxxx/PMC535563.xml,4951,16,16,True,True,True,True,True,True
pmc_001585,PMC000xxxxxx/PMC535564.xml,5381,17,13,True,True,True,True,True,True
pmc_001586,PMC000xxxxxx/PMC535565.xml,4221,13,11,True,True,True,True,True,True
pmc_001587,PMC000xxxxxx/PMC535566.xml,4372,14,18,True,True,True,True,True,False
pmc_001588,PMC000xxxxxx/PMC535567.xml,5515,17,9,True,True,True,True,True,True
pmc_001589,PMC000xxxxxx/PMC535568.xml,3775,12,16,True,True,True,True,True,False
pmc_001590,PMC000xxxxxx/PMC535569.xml,1466,5,0,False,False,False,False,False,False
pmc_001591,PMC000xxxxxx/PMC535570.xml,3132,10,0,False,False,False,False,False,False
pmc_001592,PMC000xxxxxx/PMC535571.xml,3019,10,3,True,False,False,False,False,False
pmc_001593,PMC000xxxxxx/PMC535572.xml,1323,4,0,False,False,False,False,False,False
pmc_001594,PMC000xxxxxx/PMC535573.xml,2237,7,0,False,False,False,False,False,False
pmc_001595,PMC000xxxxxx/PMC535574.xml,5224,17,7,True,False,False,False,False,False
pmc_001596,PMC000xxxxxx/PMC535575.xml,3885,12,4,True,False,False,False,False,False
pmc_001597,PMC000xxxxxx/PMC535576.xml,703,2,0,False,False,False,False,False,False
pmc_001598,PMC000xxxxxx/PMC535701.xml,7333,23,21,True,True,True,True,True,True
pmc_001599,PMC000xxxxxx/PMC535702.xml,511,2,0,False,False,False,False,False,False
pmc_001600,PMC000xxxxxx/PMC535802.xml,4610,15,10,True,True,True,True,True,True
pmc_001601,PMC000xxxxxx/PMC535803.xml,5965,19,15,True,True,True,True,True,True
pmc_001602,PMC000xxxxxx/PMC535804.xml,1517,5,6,True,True,False,False,False,True
pmc_001603,PMC000xxxxxx/PMC535805.xml,9108,29,24,True,True,True,True,True,True
pmc_001604,PMC000xxxxxx/PMC535806.xml,5326,17,15,True,True,True,True,False,True
pmc_001605,PMC000xxxxxx/PMC535807.xml,4876,15,11,True,True,True,True,True,True
pmc_001606,PMC000xxxxxx/PMC535808.xml,1954,6,7,True,True,False,True,False,True
pmc_001607,PMC000xxxxxx/PMC535809.xml,12393,39,24,True,True,True,True,True,True
pmc_001608,PMC000xxxxxx/PMC535810.xml,2920,9,5,True,True,False,False,True,True
pmc_001609,PMC000xxxxxx/PMC535811.xml,17227,54,21,True,True,True,True,True,True
pmc_001610,PMC000xxxxxx/PMC535812.xml,8964,28,16,True,True,True,True,True,False
pmc_001611,PMC000xxxxxx/PMC535813.xml,9866,31,18,True,True,True,True,True,True
pmc_001612,PMC000xxxxxx/PMC535814.xml,9066,29,18,True,True,True,True,True,False
pmc_001613,PMC000xxxxxx/PMC535815.xml,1909,6,4,True,True,True,True,True,True
pmc_001614,PMC000xxxxxx/PMC535816.xml,8741,28,16,True,True,True,True,True,True
pmc_001615,PMC000xxxxxx/PMC535864.xml,5014,16,11,True,True,True,True,True,True
pmc_001616,PMC000xxxxxx/PMC535889.xml,5534,18,15,True,True,True,True,True,True
pmc_001617,PMC000xxxxxx/PMC535890.xml,4514,14,15,True,True,True,True,True,True
pmc_001618,PMC000xxxxxx/PMC535891.xml,7374,23,23,True,True,True,True,True,True
pmc_001619,PMC000xxxxxx/PMC535892.xml,4091,13,8,True,True,True,True,True,True
pmc_001620,PMC000xxxxxx/PMC535893.xml,4652,15,18,True,True,True,True,True,True
pmc_001621,PMC000xxxxxx/PMC535894.xml,5235,17,26,True,True,True,True,True,True
pmc_001622,PMC000xxxxxx/PMC535895.xml,1229,4,7,True,True,False,False,False,True
pmc_001623,PMC000xxxxxx/PMC535896.xml,1938,6,6,True,True,False,False,True,False
pmc_001624,PMC000xxxxxx/PMC535897.xml,7820,25,16,True,True,True,True,True,True
pmc_001625,PMC000xxxxxx/PMC535898.xml,6130,19,22,True,True,True,True,True,True
pmc_001626,PMC000xxxxxx/PMC535899.xml,10477,33,18,True,True,True,True,True,False
pmc_001627,PMC000xxxxxx/PMC535900.xml,2903,9,13,True,True,True,True,True,True
pmc_001628,PMC000xxxxxx/PMC535901.xml,5651,18,18,True,True,True,True,True,True
pmc_001629,PMC000xxxxxx/PMC535902.xml,10059,32,20,True,True,True,True,True,True
pmc_001630,PMC000xxxxxx/PMC535903.xml,6743,21,19,True,True,False,True,True,True
pmc_001631,PMC000xxxxxx/PMC535904.xml,4320,14,10,True,True,True,True,True,True
pmc_001632,PMC000xxxxxx/PMC535905.xml,5164,16,17,True,True,True,True,True,True
pmc_001633,PMC000xxxxxx/PMC535906.xml,5712,18,10,True,True,True,True,True,True
pmc_001634,PMC000xxxxxx/PMC535909.xml,4648,15,14,True,True,True,True,True,True
pmc_001635,PMC000xxxxxx/PMC535923.xml,4283,14,12,True,True,True,True,True,True
pmc_001636,PMC000xxxxxx/PMC535924.xml,11609,37,20,True,True,True,True,True,True
pmc_001637,PMC000xxxxxx/PMC535925.xml,14805,47,27,True,True,True,True,True,True
pmc_001638,PMC000xxxxxx/PMC535926.xml,5643,18,13,True,True,True,True,True,True
pmc_001639,PMC000xxxxxx/PMC535927.xml,9185,29,24,True,True,True,True,True,True
pmc_001640,PMC000xxxxxx/PMC535928.xml,5741,18,8,True,True,True,True,True,True
pmc_001641,PMC000xxxxxx/PMC535929.xml,4115,13,20,True,True,True,True,True,True
pmc_001642,PMC000xxxxxx/PMC535930.xml,4672,15,12,True,True,True,True,True,True
pmc_001643,PMC000xxxxxx/PMC535931.xml,3910,12,8,True,True,True,True,True,True
pmc_001644,PMC000xxxxxx/PMC535932.xml,6058,19,23,True,True,True,False,True,False
pmc_001645,PMC000xxxxxx/PMC535933.xml,2335,8,7,True,True,False,False,True,True
pmc_001646,PMC000xxxxxx/PMC535934.xml,5406,17,8,True,True,True,True,True,True
pmc_001647,PMC000xxxxxx/PMC535935.xml,7445,24,17,True,True,True,True,True,False
pmc_001648,PMC000xxxxxx/PMC535936.xml,3899,12,9,True,True,True,True,True,True
pmc_001649,PMC000xxxxxx/PMC535937.xml,5283,17,9,True,True,True,True,True,True
pmc_001650,PMC000xxxxxx/PMC535938.xml,10188,32,27,True,True,True,True,True,True
pmc_001651,PMC000xxxxxx/PMC535939.xml,5036,16,18,True,True,True,True,True,True
pmc_001652,PMC000xxxxxx/PMC535940.xml,2896,9,12,True,True,True,True,True,True
pmc_001653,PMC000xxxxxx/PMC535941.xml,3198,10,15,True,True,True,True,True,True
pmc_001654,PMC000xxxxxx/PMC536007.xml,10420,33,19,True,True,True,True,True,False
pmc_001655,PMC000xxxxxx/PMC536008.xml,870,3,0,False,False,False,False,False,False
pmc_001656,PMC000xxxxxx/PMC538250.xml,9219,29,23,True,True,True,True,True,True
pmc_001657,PMC000xxxxxx/PMC538251.xml,5446,17,6,True,True,False,False,False,False
pmc_001658,PMC000xxxxxx/PMC538252.xml,2285,7,1,True,False,False,False,False,False
pmc_001659,PMC000xxxxxx/PMC538253.xml,7052,22,19,True,True,True,True,True,True
pmc_001660,PMC000xxxxxx/PMC538254.xml,2853,9,8,True,True,True,True,True,False
pmc_001661,PMC000xxxxxx/PMC538255.xml,5996,19,17,True,True,True,True,True,False
pmc_001662,PMC000xxxxxx/PMC538256.xml,7611,24,23,True,True,True,True,True,True
pmc_001663,PMC000xxxxxx/PMC538257.xml,5881,19,6,True,True,False,False,False,True
pmc_001664,PMC000xxxxxx/PMC538258.xml,3748,12,15,True,True,True,True,True,False
pmc_001665,PMC000xxxxxx/PMC538259.xml,13642,43,35,True,True,True,True,True,True
pmc_001666,PMC000xxxxxx/PMC538260.xml,8262,26,16,True,True,True,True,True,False
pmc_001667,PMC000xxxxxx/PMC538261.xml,5447,17,10,True,True,True,True,True,True
pmc_001668,PMC000xxxxxx/PMC538262.xml,7493,24,7,True,True,True,True,True,True
pmc_001669,PMC000xxxxxx/PMC538263.xml,4245,14,10,True,True,True,True,True,True
pmc_001670,PMC000xxxxxx/PMC538264.xml,10702,34,19,True,True,True,True,True,True
pmc_001671,PMC000xxxxxx/PMC538265.xml,5903,19,17,True,True,True,True,True,True
pmc_001672,PMC000xxxxxx/PMC538266.xml,4227,13,6,True,True,True,True,True,True
pmc_001673,PMC000xxxxxx/PMC538267.xml,7977,25,19,True,True,True,True,True,True
pmc_001674,PMC000xxxxxx/PMC538268.xml,7188,23,12,True,True,True,True,True,True
pmc_001675,PMC000xxxxxx/PMC538269.xml,8503,27,14,True,True,True,True,True,True
pmc_001676,PMC000xxxxxx/PMC538270.xml,4766,15,12,True,True,True,True,True,False
pmc_001677,PMC000xxxxxx/PMC538271.xml,7937,25,18,True,True,True,True,True,True
pmc_001678,PMC000xxxxxx/PMC538272.xml,6840,22,9,True,True,True,True,True,True
pmc_001679,PMC000xxxxxx/PMC538273.xml,620,2,1,True,False,False,False,False,False
pmc_001680,PMC000xxxxxx/PMC538274.xml,8030,25,7,True,True,False,False,False,False
pmc_001681,PMC000xxxxxx/PMC538275.xml,5625,18,16,True,True,False,False,False,True
pmc_001682,PMC000xxxxxx/PMC538276.xml,11001,35,30,True,True,True,True,True,True
pmc_001683,PMC000xxxxxx/PMC538277.xml,10442,33,19,True,True,True,True,True,True
pmc_001684,PMC000xxxxxx/PMC538278.xml,3639,12,15,True,True,False,False,True,True
pmc_001685,PMC000xxxxxx/PMC538279.xml,6638,21,14,True,True,True,True,True,False
pmc_001686,PMC000xxxxxx/PMC538280.xml,7098,22,13,True,True,True,True,True,True
pmc_001687,PMC000xxxxxx/PMC538281.xml,6321,20,10,True,True,True,True,True,True
pmc_001688,PMC000xxxxxx/PMC538282.xml,11057,35,22,True,True,True,True,True,True
pmc_001689,PMC000xxxxxx/PMC538283.xml,5374,17,18,True,True,True,True,True,True
pmc_001690,PMC000xxxxxx/PMC538284.xml,3521,11,8,True,True,True,True,True,True
pmc_001691,PMC000xxxxxx/PMC538285.xml,5421,17,12,True,True,True,True,True,True
pmc_001692,PMC000xxxxxx/PMC538286.xml,4168,13,17,True,True,True,True,True,True
pmc_001693,PMC000xxxxxx/PMC538287.xml,7262,23,26,True,True,True,True,True,True
pmc_001694,PMC000xxxxxx/PMC538288.xml,9336,29,12,True,True,True,True,True,False
pmc_001695,PMC000xxxxxx/PMC538289.xml,2384,8,5,True,True,False,False,True,False
pmc_001696,PMC000xxxxxx/PMC538290.xml,2814,9,6,True,True,False,False,True,True
