record_id,source_file,title,journal,pub_year,pmid,pmcid,article_type,chunk_index,chunk_count,chunk_strategy,chunk_chars
pmc_000240,PMC000xxxxxx/PMC449851.xml,Human Population Density and Extinction Risk in the World's Carnivores,PLoS Biology,2004,15252445,PMC449851,research-article,0,1,whole_title_abstract,1607
pmc_000241,PMC000xxxxxx/PMC449855.xml,HIV Infection of Naturally Occurring and Genetically Reprogrammed Human Regulatory T-cells,PLoS Biology,2004,15252446,PMC449855,research-article,0,1,whole_title_abstract,1636
pmc_000242,PMC000xxxxxx/PMC449864.xml,Calling the Steps in Development's Genetic Square Dance,PLoS Biology,2004,,PMC449864,research-article,0,1,whole_title_abstract,55
pmc_000243,PMC000xxxxxx/PMC449866.xml,"When It Comes to Frizzled-Mediated Developmental Pathways, Location Matters",PLoS Biology,2004,,PMC449866,research-article,0,1,whole_title_abstract,75
pmc_000244,PMC000xxxxxx/PMC449868.xml,Gene Duplication: The Genomic Trade in Spare Parts,PLoS Biology,2004,15252449,PMC449868,research-article,0,1,whole_title_abstract,192
pmc_000245,PMC000xxxxxx/PMC449870.xml,Lineage-Specific Gene Duplication and Loss in Human and Great Ape Evolution,PLoS Biology,2004,15252450,PMC449870,research-article,0,1,whole_title_abstract,1498
pmc_000246,PMC000xxxxxx/PMC449891.xml,On the Brink: How Biology and Humans Affect Extinction Risk,PLoS Biology,2004,,PMC449891,research-article,0,1,whole_title_abstract,59
pmc_000247,PMC000xxxxxx/PMC449894.xml,Regulating the Regulators: Immune System Regulators Are Highly Susceptible to HIV Infection,PLoS Biology,2004,,PMC449894,research-article,0,1,whole_title_abstract,91
pmc_000248,PMC000xxxxxx/PMC449895.xml,Talking Science,PLoS Biology,2004,15252453,PMC449895,research-article,0,1,whole_title_abstract,183
pmc_000249,PMC000xxxxxx/PMC449896.xml,Honeybee Odometry: Performance in Varying Natural Terrain,PLoS Biology,2004,15252454,PMC449896,research-article,0,1,whole_title_abstract,1356
pmc_000250,PMC000xxxxxx/PMC449897.xml,Migratory Sleeplessness in the White-Crowned Sparrow (Zonotrichia leucophrys gambelii),PLoS Biology,2004,15252455,PMC449897,research-article,0,1,whole_title_abstract,1571
pmc_000251,PMC000xxxxxx/PMC449898.xml,Stopping the Rot,PLoS Biology,2004,15252456,PMC449898,research-article,0,1,whole_title_abstract,199
pmc_000252,PMC000xxxxxx/PMC449899.xml,Doing Science in Uncertain Times,PLoS Biology,2004,15252457,PMC449899,research-article,0,1,whole_title_abstract,191
pmc_000253,PMC000xxxxxx/PMC449900.xml,Nanotubes Make Big Science,PLoS Biology,2004,15252458,PMC449900,research-article,0,1,whole_title_abstract,149
pmc_000254,PMC000xxxxxx/PMC449901.xml,Dances as Windows into Insect Perception,PLoS Biology,2004,15252459,PMC449901,research-article,0,1,whole_title_abstract,206
pmc_000255,PMC000xxxxxx/PMC449902.xml,No Rest for the Weary: Migrating Songbirds Keep Their Wits without Sleep,PLoS Biology,2004,,PMC449902,research-article,0,1,whole_title_abstract,72
pmc_000256,PMC000xxxxxx/PMC449903.xml,Translating DNA into Synthetic Molecules,PLoS Biology,2004,15252462,PMC449903,research-article,0,1,whole_title_abstract,215
pmc_000257,PMC000xxxxxx/PMC449904.xml,Training the Immune Response: B-cells' Master Regulator,PLoS Biology,2004,,PMC449904,research-article,0,1,whole_title_abstract,55
pmc_000258,PMC000xxxxxx/PMC449905.xml,Honeybees' Distance Perception Changes with Terrain of Flight Path,PLoS Biology,2004,,PMC449905,research-article,0,1,whole_title_abstract,66
pmc_000259,PMC000xxxxxx/PMC449906.xml,Whose Copy? Whose Rights?,PLoS Biology,2004,15252465,PMC449906,research-article,0,1,whole_title_abstract,251
pmc_000260,PMC000xxxxxx/PMC449907.xml,Great Ape Genomes Offer Insight into Human Evolution,PLoS Biology,2004,,PMC449907,research-article,0,1,whole_title_abstract,52
pmc_000261,PMC000xxxxxx/PMC449908.xml,Remembering Which X Chromosome to Use,PLoS Biology,2004,,PMC449908,research-article,0,1,whole_title_abstract,37
pmc_000262,PMC000xxxxxx/PMC450293.xml,"Correction: Integrative Annotation of 21,037 Human Genes Validated by Full-Length cDNA Clones",PLoS Biology,2004,,PMC450293,correction,0,1,whole_title_abstract,93
pmc_000263,PMC000xxxxxx/PMC466940.xml,Dynamic STEM-EELS for single-atom and defect measurement during electron beam transformations,Science Advances,2024,39018401,PMC466940,research-article,0,1,whole_title_abstract,1152
pmc_000264,PMC000xxxxxx/PMC466941.xml,Anonymization: The imperfect science of using data while preserving privacy,Science Advances,2024,39018389,PMC466941,review-article,0,1,whole_title_abstract,1075
pmc_000265,PMC000xxxxxx/PMC466944.xml,Choosing to learn: The importance of student autonomy in higher education,Science Advances,2024,39018403,PMC466944,research-article,0,1,whole_title_abstract,1174
pmc_000266,PMC000xxxxxx/PMC466951.xml,STING activation disrupts tumor vasculature to overcome the EPR limitation and increase drug deposition,Science Advances,2024,39018400,PMC466951,research-article,0,1,whole_title_abstract,1256
pmc_000267,PMC000xxxxxx/PMC466953.xml,Endogenous retroviruses mediate transcriptional rewiring in response to oncogenic signaling in colorectal cancer,Science Advances,2024,39018396,PMC466953,research-article,0,1,whole_title_abstract,1241
pmc_000268,PMC000xxxxxx/PMC466957.xml,Repression of mRNA translation initiation by GIGYF1 via disrupting the eIF3-eIF4G1 interaction,Science Advances,2024,39018414,PMC466957,research-article,0,1,whole_title_abstract,1227
pmc_000269,PMC000xxxxxx/PMC466958.xml,Highly stretchable dynamic hydrogels for soft multilayer electronics,Science Advances,2024,39018406,PMC466958,research-article,0,1,whole_title_abstract,1057
pmc_000270,PMC000xxxxxx/PMC466966.xml,Paget's disease with tumefactive soft tissue extension mimicking a chronic subdural hematoma,Radiology Case Reports,2024,39022114,PMC466966,case-report,0,1,whole_title_abstract,1880
pmc_000271,PMC000xxxxxx/PMC466970.xml,Experimental data on filtration–consolidation dewatering kinetics of different cassava flours,Data in Brief,2024,39022689,PMC466970,data-paper,0,1,whole_title_abstract,1238
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,0,9,recursive_split_title_abstract,101
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,1,9,recursive_split_title_abstract,396
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,2,9,recursive_split_title_abstract,397
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,3,9,recursive_split_title_abstract,399
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,4,9,recursive_split_title_abstract,394
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,5,9,recursive_split_title_abstract,397
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,6,9,recursive_split_title_abstract,396
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,7,9,recursive_split_title_abstract,386
pmc_000272,PMC000xxxxxx/PMC466976.xml,The potential of glutamine supplementation in reduced-crude protein diets for chicken-meat production,Animal Nutrition,2024,39022775,PMC466976,review-article,8,9,recursive_split_title_abstract,136
pmc_000273,PMC000xxxxxx/PMC466997.xml,Cross-cultural adaptation of the Iranian Voice Quality of Life Profile into Brazilian Portuguese,CoDAS,2024,38836821,PMC466997,research-article,0,1,whole_title_abstract,1641
pmc_000274,PMC000xxxxxx/PMC466998.xml,Auditory and academic skills self-perception in adults,CoDAS,2024,38896744,PMC466998,research-article,0,1,whole_title_abstract,1374
pmc_000275,PMC000xxxxxx/PMC466999.xml,Elderly people with hearing loss and cognitive decline: speech perception performance in noise,CoDAS,2024,38896743,PMC466999,research-article,0,1,whole_title_abstract,1718
pmc_000276,PMC000xxxxxx/PMC467000.xml,"The word-with-noise test: development, validation and reference values",CoDAS,2024,38836822,PMC467000,research-article,0,1,whole_title_abstract,1574
pmc_000277,PMC000xxxxxx/PMC467001.xml,Influence of Neonatal Ankyloglossia on exclusive breastfeeding in the six first months of life: a cohort study,CoDAS,2024,38922259,PMC467001,research-article,0,1,whole_title_abstract,1688
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,0,8,recursive_split_title_abstract,85
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,1,8,recursive_split_title_abstract,395
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,2,8,recursive_split_title_abstract,399
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,3,8,recursive_split_title_abstract,396
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,4,8,recursive_split_title_abstract,396
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,5,8,recursive_split_title_abstract,391
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,6,8,recursive_split_title_abstract,398
pmc_000278,PMC000xxxxxx/PMC467042.xml,LIM homeobox 1 (LHX1) induces endoplasmic reticulum stress and promotes preterm birth,Heliyon,2024,,PMC467042,research-article,7,8,recursive_split_title_abstract,191
pmc_000279,PMC000xxxxxx/PMC467045.xml,From bubbling to circulating fluidized bed combustion—development and comparison,Heliyon,2024,,PMC467045,research-article,0,1,whole_title_abstract,945
pmc_000280,PMC000xxxxxx/PMC467046.xml,Computational and spectroscopic insight into the binding of citral with human transferrin: Targeting neurodegenerative diseases,Heliyon,2024,,PMC467046,research-article,0,1,whole_title_abstract,1944
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,0,7,recursive_split_title_abstract,165
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,1,7,recursive_split_title_abstract,399
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,2,7,recursive_split_title_abstract,399
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,3,7,recursive_split_title_abstract,398
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,4,7,recursive_split_title_abstract,399
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,5,7,recursive_split_title_abstract,391
pmc_000281,PMC000xxxxxx/PMC467047.xml,Nesfatin-1 regulates the phenotype transition of cavernous smooth muscle cells by activating PI3K/AKT/mTOR signaling pathway to improve diabetic erectile dysfunction,Heliyon,2024,,PMC467047,research-article,6,7,recursive_split_title_abstract,302
pmc_000282,PMC000xxxxxx/PMC467051.xml,"A prospective, single-centre study of the feasibility of the use of augmented reality for improving the safety and traceability of injectable investigational cancer drug compounding",Heliyon,2024,,PMC467051,review-article,0,1,whole_title_abstract,1975
pmc_000283,PMC000xxxxxx/PMC467053.xml,Quality of maternal care in the Southeast Asia region,The Lancet Regional Health - Southeast Asia,2024,39021481,PMC467053,editorial,0,1,whole_title_abstract,53
pmc_000284,PMC000xxxxxx/PMC467055.xml,Artificial intelligence in radiology,European Journal of Radiology Open,2024,39022613,PMC467055,editorial,0,1,whole_title_abstract,36
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,0,11,recursive_split_title_abstract,102
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,1,11,recursive_split_title_abstract,396
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,2,11,recursive_split_title_abstract,395
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,3,11,recursive_split_title_abstract,398
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,4,11,recursive_split_title_abstract,399
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,5,11,recursive_split_title_abstract,392
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,6,11,recursive_split_title_abstract,399
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,7,11,recursive_split_title_abstract,397
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,8,11,recursive_split_title_abstract,397
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,9,11,recursive_split_title_abstract,397
pmc_000285,PMC000xxxxxx/PMC467058.xml,Rural versus urban variations of factors associated with early initiation of breastfeeding in Ethiopia,Heliyon,2024,,PMC467058,research-article,10,11,recursive_split_title_abstract,112
pmc_000286,PMC000xxxxxx/PMC467062.xml,India’s Poshan Tracker: data-driven tool for maternal and child nutrition,The Lancet Regional Health - Southeast Asia,2024,39021482,PMC467062,discussion,0,1,whole_title_abstract,73
pmc_000287,PMC000xxxxxx/PMC467066.xml,"A unique wheel-shaped exposed core LSPR-PCF sensor for dual-peak sensing: Applications in the optical communication bands, M-IR region and biosensing",Heliyon,2024,,PMC467066,research-article,0,1,whole_title_abstract,1772
pmc_000288,PMC000xxxxxx/PMC467069.xml,"Green synthesis of Fe and Zn-NPs, phytochemistry and pharmacological evaluation of Phlomis cashmeriana Royle ex Benth",Heliyon,2024,,PMC467069,research-article,0,1,whole_title_abstract,1583
pmc_000289,PMC000xxxxxx/PMC467070.xml,"GIS-based spatio-temporal analysis of rainfall trends under climate change in different agro-ecological zones of Wolaita zone, south Ethiopia",Heliyon,2024,,PMC467070,research-article,0,1,whole_title_abstract,2311
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,0,8,recursive_split_title_abstract,169
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,1,8,recursive_split_title_abstract,398
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,2,8,recursive_split_title_abstract,394
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,3,8,recursive_split_title_abstract,392
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,4,8,recursive_split_title_abstract,398
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,5,8,recursive_split_title_abstract,395
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,6,8,recursive_split_title_abstract,397
pmc_000290,PMC000xxxxxx/PMC467079.xml,Sequential levetiracetam and phenytoin in electroencephalographic neonatal seizures unresponsive to phenobarbital: a multicenter prospective observational study in India,The Lancet Regional Health - Southeast Asia,2024,39021480,PMC467079,research-article,7,8,recursive_split_title_abstract,157
pmc_000291,PMC000xxxxxx/PMC467088.xml,SGLT2 inhibitor dapagliflozin reduces proximal tubular cell damage biomarkers in patients with acute heart failure,Renal Failure,2024,38967127,PMC467088,research-article,0,1,whole_title_abstract,114
pmc_000292,PMC000xxxxxx/PMC467089.xml,Click estradiol dimers with novel aromatic bridging units: synthesis and anticancer evaluation,Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904149,PMC467089,research-article,0,1,whole_title_abstract,1177
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,0,11,recursive_split_title_abstract,113
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,1,11,recursive_split_title_abstract,398
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,2,11,recursive_split_title_abstract,397
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,3,11,recursive_split_title_abstract,386
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,4,11,recursive_split_title_abstract,395
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,5,11,recursive_split_title_abstract,399
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,6,11,recursive_split_title_abstract,399
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,7,11,recursive_split_title_abstract,396
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,8,11,recursive_split_title_abstract,398
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,9,11,recursive_split_title_abstract,398
pmc_000293,PMC000xxxxxx/PMC467093.xml,Retrospective evaluation of three types of expanded polytetrafluoroethylene grafts for upper limb vascular access,Renal Failure,2024,39011597,PMC467093,research-article,10,11,recursive_split_title_abstract,302
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,0,10,recursive_split_title_abstract,105
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,1,10,recursive_split_title_abstract,392
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,2,10,recursive_split_title_abstract,393
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,3,10,recursive_split_title_abstract,397
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,4,10,recursive_split_title_abstract,397
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,5,10,recursive_split_title_abstract,398
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,6,10,recursive_split_title_abstract,389
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,7,10,recursive_split_title_abstract,395
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,8,10,recursive_split_title_abstract,396
pmc_000294,PMC000xxxxxx/PMC467094.xml,Mesangial cell-derived CircRNAs in chronic glomerulonephritis: RNA sequencing and bioinformatics analysis,Renal Failure,2024,38946402,PMC467094,research-article,9,10,recursive_split_title_abstract,270
pmc_000295,PMC000xxxxxx/PMC467096.xml,"Mental health service user organizations in times of crises: adaptions, challenges and opportunities experienced by local associations during COVID-19",International Journal of Qualitative Studies on Health and Well-being,2024,39010745,PMC467096,research-article,0,1,whole_title_abstract,1660
pmc_000296,PMC000xxxxxx/PMC467102.xml,The complete plastome of Amaranthus roxburghianus (Amaranthaceae),"Mitochondrial DNA. Part B, Resources",2024,39021392,PMC467102,data-paper,0,1,whole_title_abstract,1408
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,0,7,recursive_split_title_abstract,126
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,1,7,recursive_split_title_abstract,393
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,2,7,recursive_split_title_abstract,389
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,3,7,recursive_split_title_abstract,397
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,4,7,recursive_split_title_abstract,399
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,5,7,recursive_split_title_abstract,396
pmc_000297,PMC000xxxxxx/PMC467104.xml,"Novel NO-TZDs and trimethoxychalcone-based DHPMs: design, synthesis, and biological evaluation as potential VEGFR-2 inhibitors",Journal of Enzyme Inhibition and Medicinal Chemistry,2024,38904116,PMC467104,research-article,6,7,recursive_split_title_abstract,278
pmc_000298,PMC000xxxxxx/PMC467105.xml,A comprehensive investigation of the anion inhibition profile of a β-carbonic anhydrase from Acinetobacter baumannii for crafting innovative antimicrobial treatments,Journal of Enzyme Inhibition and Medicinal Chemistry,2024,39012078,PMC467105,research-article,0,1,whole_title_abstract,1203
pmc_000299,PMC000xxxxxx/PMC467106.xml,In Vivo Correlation Between Macular Pigment Optical Volume and Retinal Layers Thickness,Investigative Ophthalmology & Visual Science,2024,39007849,PMC467106,research-article,0,1,whole_title_abstract,1789
pmc_000300,PMC000xxxxxx/PMC467110.xml,"Contextual awareness, response and evaluation (CARE) of diabetes in poor urban communities in Ghana: the CARE diabetes project qualitative study protocol",Global Health Action,2024,39011874,PMC467110,methods-article,0,1,whole_title_abstract,1848
pmc_000301,PMC000xxxxxx/PMC467111.xml,"The antioxidant, anti-inflammatory, and anti-apoptotic effects of sesamin against cisplatin-induced renal and testicular toxicity in rats",Renal Failure,2024,39011587,PMC467111,research-article,0,1,whole_title_abstract,1729
pmc_000302,PMC000xxxxxx/PMC479041.xml,Cellular and Genetic Analysis of Wound Healing in Drosophila Larvae,PLoS Biology,2004,15269788,PMC479041,research-article,0,1,whole_title_abstract,1779
pmc_000303,PMC000xxxxxx/PMC479042.xml,An Integrin-Dependent Role of Pouch Endoderm in Hyoid Cartilage Development,PLoS Biology,2004,15269787,PMC479042,research-article,0,1,whole_title_abstract,1548
